unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT,tradecount
1658275200000,2022-07-20 00:00:00,DOT/USDT,7.79000000,7.82000000,7.67000000,7.70000000,166134.43000000,1287221.81850000,2596
1658188800000,2022-07-19 00:00:00,DOT/USDT,7.65000000,8.03000000,7.49000000,7.79000000,14586041.75000000,113531372.53220000,180975
1658102400000,2022-07-18 00:00:00,DOT/USDT,6.91000000,7.73000000,6.90000000,7.66000000,12596431.22000000,93668175.33000000,146911
1658016000000,2022-07-17 00:00:00,DOT/USDT,7.20000000,7.33000000,6.88000000,6.92000000,5172727.22000000,36744629.67110000,68732
1657929600000,2022-07-16 00:00:00,DOT/USDT,6.79000000,7.22000000,6.56000000,7.20000000,6479588.08000000,44569898.48420000,74939
1657843200000,2022-07-15 00:00:00,DOT/USDT,6.73000000,6.99000000,6.65000000,6.79000000,6331276.95000000,43246930.69120000,72915
1657756800000,2022-07-14 00:00:00,DOT/USDT,6.47000000,6.77000000,6.29000000,6.72000000,5683331.12000000,37031562.88560000,67101
1657670400000,2022-07-13 00:00:00,DOT/USDT,6.29000000,6.55000000,6.00000000,6.47000000,6999118.42000000,44083802.37650900,91643
1657584000000,2022-07-12 00:00:00,DOT/USDT,6.53000000,6.63000000,6.26000000,6.28000000,4787702.68000000,30983674.95090000,67143
1657497600000,2022-07-11 00:00:00,DOT/USDT,6.85000000,6.91000000,6.50000000,6.53000000,4986347.38000000,33661310.03160000,64923
1657411200000,2022-07-10 00:00:00,DOT/USDT,7.25000000,7.27000000,6.76000000,6.86000000,4503146.23000000,31370359.88230000,56618
1657324800000,2022-07-09 00:00:00,DOT/USDT,7.04000000,7.36000000,7.03000000,7.25000000,3537025.96000000,25553595.66080000,50100
1657238400000,2022-07-08 00:00:00,DOT/USDT,7.30000000,7.46000000,6.94000000,7.04000000,6835377.20000000,48843187.65700000,80147
1657152000000,2022-07-07 00:00:00,DOT/USDT,6.92000000,7.36000000,6.88000000,7.30000000,6147860.15000000,43704182.48920000,73511
1657065600000,2022-07-06 00:00:00,DOT/USDT,6.84000000,7.01000000,6.69000000,6.93000000,5792837.78000000,39832785.77460000,70443
1656979200000,2022-07-05 00:00:00,DOT/USDT,7.17000000,7.23000000,6.60000000,6.84000000,8211754.60000000,56368200.56690000,108593
1656892800000,2022-07-04 00:00:00,DOT/USDT,6.86000000,7.21000000,6.66000000,7.17000000,4883415.15000000,33941363.84000000,69376
1656806400000,2022-07-03 00:00:00,DOT/USDT,6.83000000,6.99000000,6.61000000,6.85000000,3092743.90000000,20955883.21970000,48284
1656720000000,2022-07-02 00:00:00,DOT/USDT,6.75000000,6.91000000,6.62000000,6.83000000,3127372.77000000,21155298.34470000,43896
1656633600000,2022-07-01 00:00:00,DOT/USDT,7.06000000,7.26000000,6.54000000,6.75000000,7477875.43000000,51016914.48550000,97326
1656547200000,2022-06-30 00:00:00,DOT/USDT,7.04000000,7.10000000,6.64000000,7.06000000,6917468.18000000,47323996.64910000,94117
1656460800000,2022-06-29 00:00:00,DOT/USDT,7.31000000,7.44000000,6.95000000,7.03000000,6972853.93000000,50044314.10090000,89615
1656374400000,2022-06-28 00:00:00,DOT/USDT,7.74000000,8.00000000,7.26000000,7.31000000,6104944.23000000,46731831.56590000,86584
1656288000000,2022-06-27 00:00:00,DOT/USDT,7.84000000,8.20000000,7.68000000,7.74000000,4689419.47000000,37231117.60740000,71708
1656201600000,2022-06-26 00:00:00,DOT/USDT,8.14000000,8.49000000,7.81000000,7.84000000,4772371.56000000,38890222.01240000,77539
1656115200000,2022-06-25 00:00:00,DOT/USDT,8.19000000,8.37000000,7.79000000,8.13000000,3861028.21000000,31232213.41590000,64495
1656028800000,2022-06-24 00:00:00,DOT/USDT,7.78000000,8.34000000,7.72000000,8.18000000,5534788.24000000,44563465.56050000,88031
1655942400000,2022-06-23 00:00:00,DOT/USDT,7.40000000,7.82000000,7.36000000,7.78000000,4766745.68000000,36326635.48640000,72097
1655856000000,2022-06-22 00:00:00,DOT/USDT,7.76000000,7.82000000,7.35000000,7.39000000,5249428.04000000,39661309.72030000,82576
1655769600000,2022-06-21 00:00:00,DOT/USDT,7.88000000,8.28000000,7.67000000,7.77000000,6447239.03000000,51745513.03430000,106059
1655683200000,2022-06-20 00:00:00,DOT/USDT,7.53000000,8.02000000,7.17000000,7.87000000,8079205.13000000,62081274.75320000,128520
1655596800000,2022-06-19 00:00:00,DOT/USDT,7.06000000,7.65000000,6.76000000,7.53000000,7341233.58000000,52686016.51800000,102644
1655510400000,2022-06-18 00:00:00,DOT/USDT,7.28000000,7.41000000,6.47000000,7.05000000,10420321.76000000,71400347.61840000,135699
1655424000000,2022-06-17 00:00:00,DOT/USDT,7.13000000,7.47000000,7.03000000,7.28000000,6187728.40000000,45074013.91870000,87678
1655337600000,2022-06-16 00:00:00,DOT/USDT,8.50000000,8.56000000,6.97000000,7.13000000,11913274.40000000,91641018.53800000,187912
1655251200000,2022-06-15 00:00:00,DOT/USDT,7.36000000,8.79000000,6.84000000,8.49000000,18683708.96000000,139120802.85040000,280199
1655164800000,2022-06-14 00:00:00,DOT/USDT,7.04000000,7.56000000,6.68000000,7.36000000,14217216.87000000,102415414.45340000,195338
1655078400000,2022-06-13 00:00:00,DOT/USDT,7.40000000,7.48000000,6.36000000,7.04000000,18666647.18100000,128651903.38803000,286131
1654992000000,2022-06-12 00:00:00,DOT/USDT,8.04000000,8.11000000,7.38000000,7.41000000,9340811.88000000,72280212.65500000,140323
1654905600000,2022-06-11 00:00:00,DOT/USDT,8.66000000,8.85000000,7.90000000,8.03000000,6779329.31000000,56441803.35580000,115676
1654819200000,2022-06-10 00:00:00,DOT/USDT,9.23000000,9.37000000,8.52000000,8.65000000,6447468.57000000,57441554.29000000,115506
1654732800000,2022-06-09 00:00:00,DOT/USDT,9.01000000,9.47000000,8.91000000,9.24000000,4879363.93000000,45051208.85530000,83722
1654646400000,2022-06-08 00:00:00,DOT/USDT,9.22000000,9.40000000,8.90000000,9.01000000,3812382.23000000,34736843.74900000,74199
1654560000000,2022-06-07 00:00:00,DOT/USDT,9.51000000,9.51000000,8.84000000,9.23000000,5096057.45000000,46606636.95470000,101635
1654473600000,2022-06-06 00:00:00,DOT/USDT,9.35000000,9.94000000,9.32000000,9.51000000,5016416.01000000,48679189.08470000,90771
1654387200000,2022-06-05 00:00:00,DOT/USDT,9.45000000,9.56000000,9.25000000,9.35000000,2387500.54000000,22401385.27980000,44509
1654300800000,2022-06-04 00:00:00,DOT/USDT,9.38000000,9.56000000,9.14000000,9.44000000,2764967.02000000,25867054.41970000,49414
1654214400000,2022-06-03 00:00:00,DOT/USDT,9.88000000,9.93000000,9.20000000,9.37000000,5185222.06000000,49178642.36350000,91231
1654128000000,2022-06-02 00:00:00,DOT/USDT,9.45000000,10.13000000,9.29000000,9.89000000,5917176.47000000,56882983.14900000,96897
1654041600000,2022-06-01 00:00:00,DOT/USDT,10.36000000,10.75000000,9.26000000,9.46000000,10157569.75000000,102483915.27230000,159686
1653955200000,2022-05-31 00:00:00,DOT/USDT,10.47000000,10.65000000,9.94000000,10.35000000,8792549.01000000,90890230.76760000,134597
1653868800000,2022-05-30 00:00:00,DOT/USDT,9.99000000,10.79000000,9.91000000,10.47000000,8473368.99000000,87691394.10140000,131600
1653782400000,2022-05-29 00:00:00,DOT/USDT,9.66000000,10.04000000,9.33000000,9.98000000,5865314.46000000,56842400.61200000,104928
1653696000000,2022-05-28 00:00:00,DOT/USDT,9.12000000,9.80000000,8.95000000,9.65000000,5955686.38000000,55738281.78040000,101637
1653609600000,2022-05-27 00:00:00,DOT/USDT,9.14000000,10.00000000,8.56000000,9.12000000,15631681.11000000,145061636.19850000,231349
1653523200000,2022-05-26 00:00:00,DOT/USDT,9.87000000,10.00000000,8.82000000,9.14000000,13610458.18000000,127248556.30160000,170161
1653436800000,2022-05-25 00:00:00,DOT/USDT,10.19000000,10.34000000,9.77000000,9.87000000,6770708.75000000,67750596.92540000,92236
1653350400000,2022-05-24 00:00:00,DOT/USDT,9.88000000,10.27000000,9.56000000,10.19000000,6933332.57000000,68760611.40690000,99855
1653264000000,2022-05-23 00:00:00,DOT/USDT,10.16000000,10.80000000,9.80000000,9.88000000,9534059.79000000,98450333.38550000,159435
1653177600000,2022-05-22 00:00:00,DOT/USDT,10.00000000,10.34000000,9.87000000,10.16000000,4485374.89000000,45305518.45510000,80446
1653091200000,2022-05-21 00:00:00,DOT/USDT,9.67000000,10.10000000,9.46000000,10.00000000,4106354.74000000,40273702.85010000,72163
1653004800000,2022-05-20 00:00:00,DOT/USDT,10.04000000,10.26000000,9.45000000,9.67000000,8304278.67000000,81820169.60090000,133824
1652918400000,2022-05-19 00:00:00,DOT/USDT,9.49000000,10.41000000,9.22000000,10.03000000,10352256.32000000,101903360.80940000,176101
1652832000000,2022-05-18 00:00:00,DOT/USDT,11.03000000,11.17000000,9.43000000,9.49000000,10809076.66000000,110317390.98000000,195469
1652745600000,2022-05-17 00:00:00,DOT/USDT,10.62000000,11.34000000,10.43000000,11.04000000,8641438.95000000,94535273.07170000,167846
1652659200000,2022-05-16 00:00:00,DOT/USDT,11.81000000,11.81000000,10.37000000,10.63000000,10051194.44000000,109369336.75590000,213935
1652572800000,2022-05-15 00:00:00,DOT/USDT,11.31000000,11.87000000,10.57000000,11.81000000,11082707.18000000,123422082.40150000,218941
1652486400000,2022-05-14 00:00:00,DOT/USDT,10.45000000,11.56000000,9.76000000,11.30000000,15902710.63000000,168541392.98000000,300699
1652400000000,2022-05-13 00:00:00,DOT/USDT,8.70000000,11.79000000,8.56000000,10.46000000,25890493.66000000,272524262.62270000,427446
1652313600000,2022-05-12 00:00:00,DOT/USDT,9.07000000,9.52000000,7.30000000,8.71000000,25729345.37500000,215253954.22271000,502173
1652227200000,2022-05-11 00:00:00,DOT/USDT,11.35000000,11.66000000,8.06000000,9.09000000,31995073.85900000,316359655.61068700,683576
1652140800000,2022-05-10 00:00:00,DOT/USDT,10.63000000,12.44000000,10.31000000,11.36000000,18906768.51100000,216809026.27638500,385047
1652054400000,2022-05-09 00:00:00,DOT/USDT,13.26000000,13.49000000,10.51000000,10.62000000,19395824.82900000,229337958.94569600,385487
1651968000000,2022-05-08 00:00:00,DOT/USDT,13.75000000,13.88000000,13.03000000,13.25000000,7019382.93100000,94131882.21166800,140423
1651881600000,2022-05-07 00:00:00,DOT/USDT,14.33000000,14.38000000,13.36000000,13.75000000,4305832.06800000,60366358.33960800,100115
1651795200000,2022-05-06 00:00:00,DOT/USDT,14.58000000,14.67000000,13.81000000,14.32000000,6781078.50000000,96930315.19068300,156333
1651708800000,2022-05-05 00:00:00,DOT/USDT,16.34000000,16.45000000,14.02000000,14.58000000,9116577.82000000,137294027.67580000,214438
1651622400000,2022-05-04 00:00:00,DOT/USDT,14.73000000,16.35000000,14.66000000,16.34000000,6243464.14000000,96420634.58890000,141696
1651536000000,2022-05-03 00:00:00,DOT/USDT,14.97000000,15.23000000,14.52000000,14.72000000,3404204.43000000,50784170.61800000,78494
1651449600000,2022-05-02 00:00:00,DOT/USDT,15.36000000,15.60000000,14.56000000,14.96000000,5385162.38000000,80994840.17450000,131461
1651363200000,2022-05-01 00:00:00,DOT/USDT,14.50000000,15.53000000,14.48000000,15.36000000,5066643.89000000,76000246.15260000,142003
1651276800000,2022-04-30 00:00:00,DOT/USDT,16.19000000,16.45000000,14.18000000,14.50000000,6047042.51000000,93498795.72190000,155043
1651190400000,2022-04-29 00:00:00,DOT/USDT,16.99000000,17.07000000,15.99000000,16.19000000,4036404.24000000,66481128.25670000,110239
1651104000000,2022-04-28 00:00:00,DOT/USDT,16.94000000,17.43000000,16.75000000,16.99000000,4260939.10000000,72640479.27650000,120035
1651017600000,2022-04-27 00:00:00,DOT/USDT,16.68000000,17.27000000,16.48000000,16.94000000,3781290.25000000,64041285.25950000,102653
1650931200000,2022-04-26 00:00:00,DOT/USDT,18.11000000,18.34000000,16.40000000,16.68000000,5792628.08000000,100624509.79980000,153082
1650844800000,2022-04-25 00:00:00,DOT/USDT,18.17000000,18.25000000,17.12000000,18.10000000,5316099.45000000,93660434.22060000,152371
1650758400000,2022-04-24 00:00:00,DOT/USDT,18.69000000,19.16000000,18.07000000,18.17000000,3027438.28000000,56196588.48330000,90421
1650672000000,2022-04-23 00:00:00,DOT/USDT,18.28000000,19.27000000,17.96000000,18.69000000,3583194.77000000,66980562.55070000,110244
1650585600000,2022-04-22 00:00:00,DOT/USDT,18.17000000,18.53000000,18.07000000,18.28000000,3634735.07000000,66517627.91520000,93788
1650499200000,2022-04-21 00:00:00,DOT/USDT,19.10000000,19.68000000,18.03000000,18.18000000,4574629.37000000,87013012.06870000,147076
1650412800000,2022-04-20 00:00:00,DOT/USDT,18.89000000,19.54000000,18.54000000,19.09000000,5373410.27000000,102401843.85270000,162840
1650326400000,2022-04-19 00:00:00,DOT/USDT,18.16000000,18.96000000,18.04000000,18.88000000,3242472.57000000,59892582.05540000,93175
1650240000000,2022-04-18 00:00:00,DOT/USDT,17.74000000,18.36000000,17.10000000,18.15000000,4831063.54000000,85429480.17900000,130168
1650153600000,2022-04-17 00:00:00,DOT/USDT,18.61000000,18.81000000,17.65000000,17.74000000,2796505.88000000,51355426.95070000,79407
1650067200000,2022-04-16 00:00:00,DOT/USDT,18.35000000,18.70000000,18.17000000,18.61000000,2340391.42000000,43115226.53520000,67396
1649980800000,2022-04-15 00:00:00,DOT/USDT,17.91000000,18.43000000,17.78000000,18.34000000,2489380.26000000,45171891.51460000,76905
1649894400000,2022-04-14 00:00:00,DOT/USDT,18.20000000,18.48000000,17.47000000,17.91000000,3580226.26000000,64403775.68250000,100658
1649808000000,2022-04-13 00:00:00,DOT/USDT,17.77000000,18.30000000,17.37000000,18.20000000,3723536.86000000,66760393.29010000,109086
1649721600000,2022-04-12 00:00:00,DOT/USDT,17.20000000,18.04000000,17.16000000,17.77000000,5075204.98000000,89394319.72510000,140966
1649635200000,2022-04-11 00:00:00,DOT/USDT,19.23000000,19.29000000,17.00000000,17.20000000,7676575.11000000,138208099.36420000,196300
1649548800000,2022-04-10 00:00:00,DOT/USDT,19.76000000,20.25000000,19.16000000,19.22000000,3716291.30000000,73328405.15570000,92359
1649462400000,2022-04-09 00:00:00,DOT/USDT,19.43000000,19.83000000,19.29000000,19.75000000,2328439.00000000,45610810.15240000,60605
1649376000000,2022-04-08 00:00:00,DOT/USDT,20.40000000,20.58000000,19.14000000,19.43000000,4641004.36000000,93149029.40700000,119032
1649289600000,2022-04-07 00:00:00,DOT/USDT,19.84000000,20.65000000,19.45000000,20.40000000,5000936.99000000,100597301.64930000,143840
1649203200000,2022-04-06 00:00:00,DOT/USDT,21.78000000,21.82000000,19.71000000,19.85000000,8285158.05000000,172120456.41770000,254683
1649116800000,2022-04-05 00:00:00,DOT/USDT,22.90000000,23.12000000,21.68000000,21.78000000,6045973.86000000,136552989.25880000,169360
1649030400000,2022-04-04 00:00:00,DOT/USDT,23.21000000,23.23000000,21.60000000,22.89000000,7444175.86000000,167399546.21410000,209325
1648944000000,2022-04-03 00:00:00,DOT/USDT,22.61000000,23.57000000,22.51000000,23.21000000,7497259.93000000,172737851.89520000,209588
1648857600000,2022-04-02 00:00:00,DOT/USDT,22.07000000,23.85000000,21.95000000,22.61000000,10723061.37000000,245877307.21840000,391350
1648771200000,2022-04-01 00:00:00,DOT/USDT,21.33000000,22.17000000,20.60000000,22.07000000,7952049.94000000,170143990.99540000,237844
1648684800000,2022-03-31 00:00:00,DOT/USDT,22.46000000,23.06000000,21.08000000,21.33000000,8749758.60000000,193846033.75790000,248492
1648598400000,2022-03-30 00:00:00,DOT/USDT,22.43000000,23.00000000,21.62000000,22.45000000,7985199.05000000,178216316.66870000,229519
1648512000000,2022-03-29 00:00:00,DOT/USDT,21.99000000,22.96000000,21.83000000,22.42000000,7738475.52000000,173592000.54550000,214376
1648425600000,2022-03-28 00:00:00,DOT/USDT,22.47000000,23.33000000,21.78000000,21.99000000,9121823.41000000,207898225.83000000,297796
1648339200000,2022-03-27 00:00:00,DOT/USDT,20.92000000,22.48000000,20.71000000,22.46000000,5215022.34000000,111669490.89430000,204128
1648252800000,2022-03-26 00:00:00,DOT/USDT,20.54000000,21.04000000,20.24000000,20.91000000,3152433.21000000,65393377.61910000,83292
1648166400000,2022-03-25 00:00:00,DOT/USDT,21.26000000,21.38000000,20.18000000,20.53000000,5860263.46000000,122159246.63690000,179435
1648080000000,2022-03-24 00:00:00,DOT/USDT,21.02000000,21.50000000,20.25000000,21.26000000,7157667.86000000,149850409.67940000,253390
1647993600000,2022-03-23 00:00:00,DOT/USDT,20.22000000,21.13000000,19.80000000,21.02000000,8218890.14000000,168389826.75030000,358597
1647907200000,2022-03-22 00:00:00,DOT/USDT,18.75000000,20.48000000,18.68000000,20.21000000,8290773.03000000,164180480.43950000,299893
1647820800000,2022-03-21 00:00:00,DOT/USDT,18.66000000,19.06000000,18.40000000,18.74000000,4133739.80000000,77622162.85130000,133812
1647734400000,2022-03-20 00:00:00,DOT/USDT,19.40000000,19.46000000,18.32000000,18.65000000,3665220.06000000,69138849.91930000,125787
1647648000000,2022-03-19 00:00:00,DOT/USDT,18.95000000,19.79000000,18.86000000,19.40000000,4955267.89000000,95919571.51950000,173538
1647561600000,2022-03-18 00:00:00,DOT/USDT,18.75000000,19.20000000,18.13000000,18.95000000,4587101.48000000,85522884.97680000,136167
1647475200000,2022-03-17 00:00:00,DOT/USDT,19.05000000,19.35000000,18.63000000,18.75000000,4721544.69000000,89440439.93460000,131772
1647388800000,2022-03-16 00:00:00,DOT/USDT,17.81000000,19.19000000,17.69000000,19.05000000,8986827.35000000,164584412.32860000,272437
1647302400000,2022-03-15 00:00:00,DOT/USDT,17.70000000,18.06000000,17.05000000,17.81000000,4076701.31000000,71398973.66280000,139848
1647216000000,2022-03-14 00:00:00,DOT/USDT,17.22000000,17.86000000,17.00000000,17.70000000,4696610.20000000,82067579.76850000,132672
1647129600000,2022-03-13 00:00:00,DOT/USDT,18.14000000,18.40000000,17.13000000,17.22000000,4818274.40000000,86043792.84750000,170760
1647043200000,2022-03-12 00:00:00,DOT/USDT,17.70000000,18.75000000,17.68000000,18.14000000,6497976.77000000,118947709.24800000,229172
1646956800000,2022-03-11 00:00:00,DOT/USDT,16.97000000,18.49000000,16.69000000,17.69000000,9499810.42000000,168964892.80600000,258063
1646870400000,2022-03-10 00:00:00,DOT/USDT,17.87000000,17.93000000,16.68000000,16.96000000,5040319.15000000,86136500.09760000,144441
1646784000000,2022-03-09 00:00:00,DOT/USDT,16.97000000,18.09000000,16.88000000,17.86000000,5742934.66000000,101623622.26220000,163035
1646697600000,2022-03-08 00:00:00,DOT/USDT,16.41000000,17.28000000,16.31000000,16.97000000,6274147.57000000,105483150.65200000,167468
1646611200000,2022-03-07 00:00:00,DOT/USDT,16.99000000,17.14000000,16.00000000,16.41000000,7315211.21000000,121108507.96400000,205994
1646524800000,2022-03-06 00:00:00,DOT/USDT,17.33000000,17.59000000,16.51000000,16.99000000,5491289.20000000,93558590.64100000,158563
1646438400000,2022-03-05 00:00:00,DOT/USDT,16.79000000,17.80000000,16.18000000,17.33000000,5101742.90000000,86612442.44660000,160982
1646352000000,2022-03-04 00:00:00,DOT/USDT,18.02000000,18.06000000,16.50000000,16.79000000,8560042.35000000,147170903.42020000,217361
1646265600000,2022-03-03 00:00:00,DOT/USDT,18.61000000,18.67000000,17.77000000,18.02000000,7635060.13000000,139034673.92460000,199171
1646179200000,2022-03-02 00:00:00,DOT/USDT,18.90000000,19.26000000,18.35000000,18.61000000,8422865.21000000,158046725.71660000,236252
1646092800000,2022-03-01 00:00:00,DOT/USDT,18.94000000,19.56000000,18.32000000,18.89000000,11677345.78000000,220601939.17170000,320889
1646006400000,2022-02-28 00:00:00,DOT/USDT,17.50000000,19.11000000,16.62000000,18.94000000,14924830.91000000,262571854.01230000,326935
1645920000000,2022-02-27 00:00:00,DOT/USDT,18.03000000,18.72000000,17.07000000,17.50000000,9879341.39000000,176867091.99670000,262992
1645833600000,2022-02-26 00:00:00,DOT/USDT,17.26000000,18.78000000,17.16000000,18.03000000,10979780.48000000,198667445.30760000,309549
1645747200000,2022-02-25 00:00:00,DOT/USDT,16.17000000,17.52000000,15.78000000,17.25000000,8246998.11000000,134910660.02790000,211521
1645660800000,2022-02-24 00:00:00,DOT/USDT,15.97000000,16.75000000,14.05000000,16.16000000,22293881.52800000,336875109.94484700,466213
1645574400000,2022-02-23 00:00:00,DOT/USDT,16.61000000,17.51000000,15.91000000,15.97000000,10055911.02000000,168295996.14670000,237953
1645488000000,2022-02-22 00:00:00,DOT/USDT,16.18000000,16.73000000,15.80000000,16.60000000,8427783.22000000,136778287.80050000,185607
1645401600000,2022-02-21 00:00:00,DOT/USDT,16.91000000,17.74000000,16.03000000,16.18000000,11178458.24000000,188216746.64640000,273365
1645315200000,2022-02-20 00:00:00,DOT/USDT,17.85000000,17.87000000,16.67000000,16.91000000,6518197.69000000,110985772.17130000,165504
1645228800000,2022-02-19 00:00:00,DOT/USDT,17.82000000,18.22000000,17.34000000,17.84000000,3507413.77000000,62338104.68880000,105340
1645142400000,2022-02-18 00:00:00,DOT/USDT,18.17000000,18.60000000,17.59000000,17.82000000,6205167.39000000,112325850.22070000,180630
1645056000000,2022-02-17 00:00:00,DOT/USDT,19.77000000,20.01000000,17.80000000,18.16000000,7873044.60000000,147856052.99310000,244846
1644969600000,2022-02-16 00:00:00,DOT/USDT,20.17000000,20.19000000,19.05000000,19.76000000,5643848.37000000,110895415.86910000,174940
1644883200000,2022-02-15 00:00:00,DOT/USDT,18.70000000,20.34000000,18.64000000,20.16000000,5428840.64000000,106302711.80980000,175305
1644796800000,2022-02-14 00:00:00,DOT/USDT,18.74000000,18.95000000,18.02000000,18.70000000,5075585.02000000,93800750.71520000,146572
1644710400000,2022-02-13 00:00:00,DOT/USDT,18.83000000,19.28000000,18.38000000,18.73000000,4675422.19000000,88371484.01400000,126204
1644624000000,2022-02-12 00:00:00,DOT/USDT,18.98000000,19.42000000,18.25000000,18.82000000,6512111.12000000,122688402.68880000,187030
1644537600000,2022-02-11 00:00:00,DOT/USDT,20.51000000,20.73000000,18.58000000,18.98000000,9586582.78000000,192061181.46840000,269262
